dataset,domain,method,seed,role,status,expected_images,completed_images,completed_visualizations,evidence,manifest,collected_at
RSAR,am_noise_vertical,LPLD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_42/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.327222+00:00
RSAR,am_noise_vertical,LPLD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_42/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.327487+00:00
RSAR,am_noise_vertical,SFUT,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_42/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.327746+00:00
RSAR,am_noise_vertical,SFUT,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_42/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.327999+00:00
RSAR,am_noise_vertical,SFYOLO,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_42/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.328308+00:00
RSAR,am_noise_vertical,SFYOLO,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_42/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.328687+00:00
RSAR,chaff,AASFOD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.328963+00:00
RSAR,chaff,AASFOD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.329260+00:00
RSAR,chaff,IRG,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.329538+00:00
RSAR,chaff,IRG,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.329810+00:00
RSAR,chaff,LPLD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.330037+00:00
RSAR,chaff,LPLD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.330270+00:00
RSAR,chaff,SFUT,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.330540+00:00
RSAR,chaff,SFUT,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.330884+00:00
RSAR,chaff,SFYOLO,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.331211+00:00
RSAR,chaff,SFYOLO,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_42/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.331537+00:00
RSAR,clean,AASFOD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.331860+00:00
RSAR,clean,AASFOD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.332122+00:00
RSAR,clean,IRG,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.332367+00:00
RSAR,clean,IRG,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.332688+00:00
RSAR,clean,LPLD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.332932+00:00
RSAR,clean,LPLD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.333220+00:00
RSAR,clean,SFUT,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.333498+00:00
RSAR,clean,SFUT,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.333864+00:00
RSAR,clean,SFYOLO,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.334167+00:00
RSAR,clean,SFYOLO,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_42/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.334440+00:00
RSAR,gaussian_white_noise,AASFOD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.334737+00:00
RSAR,gaussian_white_noise,AASFOD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.335047+00:00
RSAR,gaussian_white_noise,IRG,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.335309+00:00
RSAR,gaussian_white_noise,IRG,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.335644+00:00
RSAR,gaussian_white_noise,LPLD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.335896+00:00
RSAR,gaussian_white_noise,LPLD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.336120+00:00
RSAR,gaussian_white_noise,SFUT,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.336476+00:00
RSAR,gaussian_white_noise,SFUT,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.336805+00:00
RSAR,gaussian_white_noise,SFYOLO,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.337084+00:00
RSAR,gaussian_white_noise,SFYOLO,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_42/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.337366+00:00
RSAR,noise_suppression,AASFOD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.337672+00:00
RSAR,noise_suppression,AASFOD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.338014+00:00
RSAR,noise_suppression,IRG,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.338349+00:00
RSAR,noise_suppression,IRG,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.338672+00:00
RSAR,noise_suppression,LPLD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.338993+00:00
RSAR,noise_suppression,LPLD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.339271+00:00
RSAR,noise_suppression,SFUT,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.339591+00:00
RSAR,noise_suppression,SFUT,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.339874+00:00
RSAR,noise_suppression,SFYOLO,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.340167+00:00
RSAR,noise_suppression,SFYOLO,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_42/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.340452+00:00
RSAR,point_target,AASFOD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.340756+00:00
RSAR,point_target,AASFOD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.341089+00:00
RSAR,point_target,IRG,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.341392+00:00
RSAR,point_target,IRG,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.341668+00:00
RSAR,point_target,LPLD,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.341982+00:00
RSAR,point_target,LPLD,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.342273+00:00
RSAR,point_target,SFUT,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.342642+00:00
RSAR,point_target,SFUT,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.342898+00:00
RSAR,point_target,SFYOLO,42,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.343164+00:00
RSAR,point_target,SFYOLO,42,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_42/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.343473+00:00
